date,business_type,process,customers_or_cases,waiting_minutes,staff_hours,sales_aed,operating_cost_aed,delayed_cases,customer_complaints,repeat_customers,missed_follow_ups,status
2025-07-08 11:50:38.212737580,Clinic,Customer enquiry,11,20.1,3.09,1133.73,190.35,0,1,8,1,Completed
2025-07-08 14:45:24.908302768,Retail,Follow-up,6,28.7,0.82,430.47,66.09,0,0,4,1,Completed
2025-07-08 17:40:11.603867956,Logistics,Supplier coordination,7,41.2,0.44,456.17,40.07,1,2,2,4,Delayed
2025-07-08 20:34:58.299433144,Clinic,Follow-up,7,33.2,0.52,641.48,38.41,0,1,5,1,Completed
2025-07-08 23:29:44.994998334,Clinic,Booking,9,20.5,1.43,852.5,70.27,0,1,8,0,Completed
2025-07-09 02:24:31.690563522,Retail,Complaint handling,6,31.0,1.44,798.42,139.64,0,0,6,1,Completed
2025-07-09 05:19:18.386128710,Restaurant,Follow-up,6,26.4,0.77,217.8,160.99,0,0,3,2,Completed
2025-07-09 08:14:05.081693898,Service Business,Follow-up,7,26.5,5.22,557.76,324.9,0,2,7,1,Completed
2025-07-09 11:08:51.777259086,Restaurant,Supplier coordination,8,38.6,1.98,743.84,102.88,0,1,1,4,Completed
2025-07-09 14:03:38.472824276,Logistics,Complaint handling,4,40.2,0.74,231.93,87.9,0,1,4,0,Completed
2025-07-09 16:58:25.168389464,Clinic,Delivery,2,38.6,2.18,217.87,130.35,0,0,1,1,Completed
2025-07-09 19:53:11.863954652,Retail,Customer enquiry,6,13.1,0.5,377.64,32.92,0,0,3,1,Completed
2025-07-09 22:47:58.559519840,Retail,Stock handling,4,35.2,5.0,322.42,253.81,0,0,3,0,Completed
2025-07-10 01:42:45.255085028,Service Business,Complaint handling,7,31.0,1.23,713.48,73.85,0,0,5,1,Completed
2025-07-10 04:37:31.950650218,Restaurant,Booking,4,10.2,0.97,215.84,47.25,0,0,1,1,Completed
2025-07-10 07:32:18.646215406,Service Business,Appointment,6,23.3,2.48,450.44,84.66,0,0,2,0,Completed
2025-07-10 10:27:05.341780594,Clinic,Booking,8,12.3,1.01,759.13,70.98,0,0,3,2,Completed
2025-07-10 13:21:52.037345782,Service Business,Customer enquiry,12,14.9,1.97,975.83,117.28,0,1,9,3,Completed
2025-07-10 16:16:38.732910970,Retail,Complaint handling,4,36.8,2.52,370.83,173.34,0,0,4,0,Completed
2025-07-10 19:11:25.428476160,Retail,Booking,7,16.8,1.0,669.12,53.98,0,0,6,3,Completed
2025-07-10 22:06:12.124041348,Logistics,Booking,8,18.3,2.47,530.91,152.3,1,3,6,3,Delayed
2025-07-11 01:00:58.819606536,Logistics,Delivery,5,36.8,1.35,568.06,92.41,0,0,3,0,Completed
2025-07-11 03:55:45.515171724,Clinic,Delivery,9,46.0,2.03,535.59,121.85,1,5,6,3,Delayed
2025-07-11 06:50:32.210736912,Restaurant,Complaint handling,6,39.6,1.74,647.12,132.52,0,1,6,3,Completed
2025-07-11 09:45:18.906302102,Service Business,Customer enquiry,15,24.5,3.7,1286.01,148.87,0,2,7,3,Completed
2025-07-11 12:40:05.601867290,Clinic,Follow-up,8,23.4,0.43,515.54,55.95,0,0,4,3,Completed
2025-07-11 15:34:52.297432478,Logistics,Order processing,5,30.8,1.69,295.12,98.79,0,0,3,3,Completed
2025-07-11 18:29:38.992997666,Service Business,Payment,2,21.8,0.56,168.36,42.14,0,0,0,0,Completed
2025-07-11 21:24:25.688562854,Logistics,Stock handling,9,25.1,3.48,658.46,197.18,0,2,7,0,Completed
2025-07-12 00:19:12.384128044,Service Business,Payment,9,9.5,1.03,798.7,79.69,0,0,7,1,Completed
2025-07-12 03:13:59.079693232,Restaurant,Supplier coordination,8,36.1,1.49,584.13,44.82,0,1,5,4,Completed
2025-07-12 06:08:45.775258420,Clinic,Delivery,8,35.4,0.63,637.18,42.99,0,2,5,1,Completed
2025-07-12 09:03:32.470823608,Service Business,Complaint handling,6,35.1,1.14,535.56,123.95,0,2,4,4,Completed
2025-07-12 11:58:19.166388796,Retail,Payment,6,14.0,0.38,459.71,66.66,0,0,3,0,Completed
2025-07-12 14:53:05.861953986,Retail,Customer enquiry,6,14.8,0.16,434.11,31.7,0,0,3,0,Completed
2025-07-12 17:47:52.557519174,Service Business,Stock handling,9,22.1,2.08,772.51,126.22,0,0,3,2,Completed
2025-07-12 20:42:39.253084362,Service Business,Payment,10,20.8,1.12,699.36,55.55,1,4,6,4,Delayed
2025-07-12 23:37:25.948649550,Service Business,Stock handling,9,33.4,1.54,834.98,184.45,0,1,5,2,Completed
2025-07-13 02:32:12.644214738,Retail,Appointment,9,25.8,1.38,792.03,103.28,1,2,5,2,Delayed
2025-07-13 05:26:59.339779928,Retail,Customer enquiry,11,18.0,1.0,1027.09,45.89,0,0,9,1,Completed
2025-07-13 08:21:46.035345116,Service Business,Order processing,3,31.3,2.16,279.72,137.15,0,1,3,2,Completed
2025-07-13 11:16:32.730910304,Logistics,Booking,6,14.4,3.29,435.07,170.15,0,0,1,0,Completed
2025-07-13 14:11:19.426475492,Logistics,Stock handling,6,22.4,0.59,204.11,52.51,0,0,5,1,Completed
2025-07-13 17:06:06.122040680,Restaurant,Customer enquiry,6,14.6,1.96,446.69,68.56,0,0,4,0,Completed
2025-07-13 20:00:52.817605870,Clinic,Stock handling,6,24.7,1.4,499.37,59.14,0,1,4,1,Completed
2025-07-13 22:55:39.513171058,Logistics,Stock handling,4,23.5,2.65,301.51,185.7,0,0,2,1,Completed
2025-07-14 01:50:26.208736246,Retail,Follow-up,9,30.4,0.34,559.44,60.16,0,2,6,5,Completed
2025-07-14 04:45:12.904301434,Logistics,Follow-up,9,22.4,0.48,947.59,47.21,0,1,5,1,Completed
2025-07-14 07:39:59.599866622,Restaurant,Customer enquiry,5,22.6,1.42,301.85,117.75,0,0,2,0,Completed
2025-07-14 10:34:46.295431812,Restaurant,Follow-up,7,27.6,2.78,440.8,197.97,0,0,5,4,Completed
2025-07-14 13:29:32.990997000,Clinic,Supplier coordination,5,38.3,2.7,340.78,170.1,0,2,4,1,Completed
2025-07-14 16:24:19.686562188,Logistics,Order processing,2,23.2,2.14,143.07,97.78,0,0,2,0,Completed
2025-07-14 19:19:06.382127376,Retail,Complaint handling,8,33.1,1.49,521.33,65.77,0,1,6,4,Completed
2025-07-14 22:13:53.077692564,Retail,Customer enquiry,8,24.1,1.75,620.59,96.32,0,2,6,1,Completed
2025-07-15 01:08:39.773257754,Service Business,Customer enquiry,4,27.3,1.24,321.19,137.19,0,2,2,0,Completed
2025-07-15 04:03:26.468822942,Retail,Supplier coordination,7,43.2,1.92,397.8,128.75,0,2,4,3,Completed
2025-07-15 06:58:13.164388130,Clinic,Delivery,8,45.7,1.76,428.55,131.12,0,3,5,2,Completed
2025-07-15 09:52:59.859953318,Clinic,Delivery,1,41.2,2.08,93.83,75.16,0,0,0,0,Completed
2025-07-15 12:47:46.555518506,Retail,Follow-up,6,30.8,3.44,461.66,140.57,0,0,5,1,Completed
2025-07-15 15:42:33.251083696,Retail,Complaint handling,3,34.1,0.35,300.16,60.28,0,0,3,1,Completed
2025-07-15 18:37:19.946648884,Service Business,Follow-up,10,30.8,0.79,920.85,31.03,0,4,5,4,Completed
2025-07-15 21:32:06.642214072,Retail,Appointment,3,21.8,1.62,214.55,84.47,0,0,3,0,Completed
2025-07-16 00:26:53.337779260,Service Business,Appointment,10,22.5,1.65,875.81,100.22,0,1,8,1,Completed
2025-07-16 03:21:40.033344448,Service Business,Booking,4,20.8,1.37,377.51,79.26,0,0,2,1,Completed
2025-07-16 06:16:26.728909638,Retail,Appointment,11,17.2,1.35,663.64,77.7,0,0,8,0,Completed
2025-07-16 09:11:13.424474826,Restaurant,Delivery,9,45.5,5.06,398.54,205.94,0,2,7,3,Completed
2025-07-16 12:06:00.120040014,Restaurant,Order processing,9,28.6,2.04,513.81,117.95,0,0,7,2,Completed
2025-07-16 15:00:46.815605202,Service Business,Appointment,10,15.8,0.2,906.06,81.94,0,0,6,0,Completed
2025-07-16 17:55:33.511170390,Retail,Follow-up,4,28.0,0.68,463.71,46.7,0,0,3,0,Completed
2025-07-16 20:50:20.206735580,Restaurant,Stock handling,9,22.0,3.54,694.98,151.14,0,0,7,3,Completed
2025-07-16 23:45:06.902300768,Retail,Customer enquiry,7,17.6,0.44,742.1,36.49,0,0,3,1,Completed
2025-07-17 02:39:53.597865956,Retail,Order processing,12,32.9,1.3,1177.07,64.17,0,1,10,2,Completed
2025-07-17 05:34:40.293431144,Retail,Order processing,7,20.0,2.79,438.31,140.75,0,1,6,1,Completed
2025-07-17 08:29:26.988996332,Logistics,Follow-up,9,26.5,1.31,688.9,75.74,0,0,6,1,Completed
2025-07-17 11:24:13.684561522,Retail,Customer enquiry,6,15.1,2.77,552.62,164.94,0,0,4,1,Completed
2025-07-17 14:19:00.380126710,Logistics,Delivery,7,37.0,1.74,365.18,123.3,0,0,4,1,Completed
2025-07-17 17:13:47.075691898,Service Business,Order processing,8,26.4,1.88,773.34,90.59,0,2,4,4,Completed
2025-07-17 20:08:33.771257086,Restaurant,Booking,4,9.9,0.38,406.27,81.72,0,0,4,1,Completed
2025-07-17 23:03:20.466822274,Restaurant,Follow-up,5,30.8,1.2,479.28,82.1,0,0,3,0,Completed
2025-07-18 01:58:07.162387464,Restaurant,Order processing,4,37.5,0.79,301.49,41.21,0,1,2,0,Completed
2025-07-18 04:52:53.857952652,Restaurant,Complaint handling,5,42.0,1.83,443.28,122.11,1,0,3,2,Delayed
2025-07-18 07:47:40.553517840,Restaurant,Customer enquiry,3,17.8,4.76,298.88,192.44,0,0,3,0,Completed
2025-07-18 10:42:27.249083028,Restaurant,Appointment,5,19.0,2.22,228.1,107.35,0,0,5,1,Completed
2025-07-18 13:37:13.944648216,Restaurant,Order processing,3,37.3,2.68,75.77,102.99,0,0,1,1,Completed
2025-07-18 16:32:00.640213406,Service Business,Follow-up,6,28.6,0.88,535.99,93.04,0,0,4,1,Completed
2025-07-18 19:26:47.335778594,Retail,Appointment,6,42.0,2.4,389.23,133.27,1,2,6,1,Delayed
2025-07-18 22:21:34.031343782,Clinic,Booking,8,14.6,0.41,655.69,37.81,0,1,4,1,Completed
2025-07-19 01:16:20.726908970,Logistics,Appointment,5,19.9,1.27,412.15,71.35,0,0,5,1,Completed
2025-07-19 04:11:07.422474158,Clinic,Complaint handling,2,30.6,2.57,209.88,155.77,0,0,1,1,Completed
2025-07-19 07:05:54.118039348,Clinic,Delivery,10,44.3,1.59,817.54,98.83,0,2,5,4,Completed
2025-07-19 10:00:40.813604536,Retail,Order processing,7,25.5,2.55,627.92,133.77,0,0,3,2,Completed
2025-07-19 12:55:27.509169724,Retail,Payment,9,14.0,4.07,794.03,171.26,0,0,8,0,Completed
2025-07-19 15:50:14.204734912,Retail,Payment,4,26.0,2.16,381.75,68.35,0,0,3,3,Completed
2025-07-19 18:45:00.900300100,Restaurant,Appointment,8,23.2,1.33,524.3,86.01,0,0,5,2,Completed
2025-07-19 21:39:47.595865290,Service Business,Supplier coordination,5,49.5,0.88,423.4,39.83,0,3,5,1,Completed
2025-07-20 00:34:34.291430478,Restaurant,Customer enquiry,6,21.2,1.0,160.13,61.23,0,0,4,1,Completed
2025-07-20 03:29:20.986995666,Service Business,Payment,7,16.5,1.37,448.67,74.21,0,0,6,2,Completed
2025-07-20 06:24:07.682560854,Service Business,Supplier coordination,6,37.3,2.36,602.91,132.73,0,0,5,2,Completed
2025-07-20 09:18:54.378126042,Clinic,Payment,7,15.9,2.93,341.72,163.93,0,0,6,2,Completed
2025-07-20 12:13:41.073691230,Clinic,Supplier coordination,10,41.9,0.72,512.29,45.29,0,3,8,3,Completed
2025-07-20 15:08:27.769256420,Service Business,Customer enquiry,8,18.7,1.44,738.5,107.38,0,0,7,1,Completed
2025-07-20 18:03:14.464821608,Service Business,Stock handling,8,30.8,0.66,516.07,65.7,0,2,6,2,Completed
2025-07-20 20:58:01.160386796,Restaurant,Payment,5,9.1,1.76,528.0,102.36,0,0,3,0,Completed
2025-07-20 23:52:47.855951984,Restaurant,Complaint handling,3,29.0,2.69,238.95,146.24,0,0,3,0,Completed
2025-07-21 02:47:34.551517172,Clinic,Order processing,5,24.5,2.72,557.33,146.18,0,0,2,1,Completed
2025-07-21 05:42:21.247082362,Retail,Supplier coordination,10,55.3,0.86,1154.34,67.61,0,3,4,7,Completed
2025-07-21 08:37:07.942647550,Service Business,Order processing,8,20.6,0.89,848.5,93.48,0,0,5,2,Completed
2025-07-21 11:31:54.638212738,Restaurant,Follow-up,11,24.7,1.47,734.51,107.87,0,3,8,1,Completed
2025-07-21 14:26:41.333777926,Clinic,Follow-up,4,28.7,1.29,213.47,84.82,0,0,2,2,Completed
2025-07-21 17:21:28.029343114,Restaurant,Customer enquiry,10,17.6,2.54,1059.71,166.55,0,0,9,3,Completed
2025-07-21 20:16:14.724908304,Service Business,Supplier coordination,5,47.1,1.5,388.34,138.28,1,1,3,1,Delayed
2025-07-21 23:11:01.420473492,Service Business,Booking,3,18.5,1.93,247.23,103.52,0,1,2,0,Completed
2025-07-22 02:05:48.116038680,Logistics,Follow-up,8,24.6,1.51,826.14,77.88,0,0,6,2,Completed
2025-07-22 05:00:34.811603868,Retail,Customer enquiry,11,19.0,1.41,586.54,88.09,0,0,8,2,Completed
2025-07-22 07:55:21.507169056,Logistics,Follow-up,5,23.5,0.63,454.73,45.35,0,0,4,1,Completed
2025-07-22 10:50:08.202734246,Clinic,Follow-up,8,28.7,1.28,537.17,86.58,0,1,8,1,Completed
2025-07-22 13:44:54.898299434,Restaurant,Booking,4,11.0,1.01,381.75,63.33,0,0,4,0,Completed
2025-07-22 16:39:41.593864622,Clinic,Payment,3,12.7,5.09,259.5,320.51,0,0,2,0,Completed
2025-07-22 19:34:28.289429810,Service Business,Appointment,7,20.4,4.54,681.77,234.23,0,0,6,1,Completed
2025-07-22 22:29:14.984994998,Logistics,Stock handling,3,32.7,1.87,205.93,135.95,0,0,2,0,Completed
2025-07-23 01:24:01.680560188,Logistics,Follow-up,8,23.9,1.86,499.09,217.4,0,1,5,1,Completed
2025-07-23 04:18:48.376125376,Logistics,Follow-up,6,35.7,1.48,468.2,118.27,0,1,3,1,Completed
2025-07-23 07:13:35.071690564,Clinic,Complaint handling,6,30.4,1.53,391.32,92.56,0,2,4,1,Completed
2025-07-23 10:08:21.767255752,Service Business,Stock handling,7,20.4,1.95,449.1,117.64,0,1,4,1,Completed
2025-07-23 13:03:08.462820940,Restaurant,Booking,6,19.4,3.04,375.4,174.12,0,0,4,1,Completed
2025-07-23 15:57:55.158386130,Restaurant,Order processing,8,32.8,3.28,735.45,169.57,0,1,3,2,Completed
2025-07-23 18:52:41.853951318,Clinic,Supplier coordination,1,44.0,1.46,120.97,113.18,0,0,1,0,Completed
2025-07-23 21:47:28.549516506,Logistics,Follow-up,6,34.0,3.13,572.65,90.0,0,1,5,0,Completed
2025-07-24 00:42:15.245081694,Retail,Appointment,4,36.2,0.38,373.68,36.27,1,1,3,0,Delayed
2025-07-24 03:37:01.940646882,Clinic,Supplier coordination,4,41.9,0.43,371.5,26.76,0,0,4,0,Completed
2025-07-24 06:31:48.636212072,Clinic,Stock handling,5,34.6,1.43,289.55,92.13,0,1,1,1,Completed
2025-07-24 09:26:35.331777260,Service Business,Supplier coordination,7,48.7,0.61,652.69,71.41,0,1,3,4,Completed
2025-07-24 12:21:22.027342448,Restaurant,Payment,10,16.0,2.01,383.41,120.05,0,0,9,1,Completed
2025-07-24 15:16:08.722907636,Clinic,Follow-up,6,36.1,2.08,517.3,104.07,0,1,3,2,Completed
2025-07-24 18:10:55.418472824,Clinic,Supplier coordination,7,38.1,0.66,658.96,77.99,0,1,6,0,Completed
2025-07-24 21:05:42.114038014,Logistics,Order processing,4,39.5,5.79,383.58,247.39,0,2,3,2,Completed
2025-07-25 00:00:28.809603202,Logistics,Order processing,9,27.1,3.28,830.96,214.12,0,1,6,0,Completed
2025-07-25 02:55:15.505168390,Retail,Follow-up,11,28.7,0.88,556.51,99.68,1,2,6,2,Delayed
2025-07-25 05:50:02.200733578,Service Business,Delivery,3,34.7,0.37,191.63,48.4,0,0,2,1,Completed
2025-07-25 08:44:48.896298766,Retail,Order processing,6,24.0,1.08,623.2,129.21,0,2,2,0,Completed
2025-07-25 11:39:35.591863956,Logistics,Supplier coordination,5,39.4,2.08,430.62,89.65,0,2,3,1,Completed
2025-07-25 14:34:22.287429144,Restaurant,Customer enquiry,8,15.4,1.2,679.56,87.25,0,0,6,1,Completed
2025-07-25 17:29:08.982994332,Logistics,Order processing,12,25.1,0.14,795.99,61.91,0,2,11,4,Completed
2025-07-25 20:23:55.678559520,Service Business,Stock handling,8,25.0,1.08,429.98,71.31,0,0,4,1,Completed
2025-07-25 23:18:42.374124708,Logistics,Delivery,4,39.6,4.33,247.69,205.79,0,0,3,1,Completed
2025-07-26 02:13:29.069689898,Service Business,Supplier coordination,8,43.8,1.91,379.4,136.19,0,4,3,3,Completed
2025-07-26 05:08:15.765255086,Service Business,Booking,4,19.2,0.64,360.45,39.48,0,1,2,1,Completed
2025-07-26 08:03:02.460820274,Service Business,Complaint handling,6,37.5,0.39,80.95,44.25,0,1,6,3,Completed
2025-07-26 10:57:49.156385462,Service Business,Booking,2,26.1,0.32,123.97,69.54,0,0,1,0,Completed
2025-07-26 13:52:35.851950650,Service Business,Payment,4,10.7,0.6,485.65,78.93,0,0,3,1,Completed
2025-07-26 16:47:22.547515840,Restaurant,Complaint handling,8,35.5,0.67,586.28,54.29,0,1,4,1,Completed
2025-07-26 19:42:09.243081028,Retail,Payment,6,12.7,1.97,366.0,102.32,0,0,4,0,Completed
2025-07-26 22:36:55.938646216,Clinic,Complaint handling,9,31.7,5.83,1144.41,283.72,0,0,6,2,Completed
2025-07-27 01:31:42.634211404,Retail,Complaint handling,11,35.5,0.73,760.28,82.95,0,2,8,4,Completed
2025-07-27 04:26:29.329776592,Service Business,Customer enquiry,12,24.4,2.77,1460.88,98.16,0,0,9,0,Completed
2025-07-27 07:21:16.025341782,Restaurant,Appointment,7,22.1,5.32,503.16,237.54,0,0,2,2,Completed
2025-07-27 10:16:02.720906970,Logistics,Stock handling,8,26.9,0.47,784.65,77.63,0,0,3,3,Completed
2025-07-27 13:10:49.416472158,Restaurant,Booking,6,13.2,2.81,770.63,173.52,0,0,1,0,Completed
2025-07-27 16:05:36.112037346,Service Business,Order processing,8,23.1,1.64,650.29,97.96,0,0,5,2,Completed
2025-07-27 19:00:22.807602534,Restaurant,Supplier coordination,7,39.1,0.63,493.26,107.28,0,2,3,1,Completed
2025-07-27 21:55:09.503167724,Restaurant,Delivery,7,36.1,1.06,656.12,71.64,1,2,4,5,Delayed
2025-07-28 00:49:56.198732912,Service Business,Stock handling,6,33.2,1.73,337.45,78.73,0,0,2,2,Completed
2025-07-28 03:44:42.894298100,Restaurant,Payment,5,12.1,2.42,528.76,68.69,0,0,1,1,Completed
2025-07-28 06:39:29.589863288,Clinic,Customer enquiry,5,18.5,1.43,319.43,66.59,0,0,2,1,Completed
2025-07-28 09:34:16.285428476,Clinic,Payment,5,12.1,2.02,220.38,166.86,0,0,3,2,Completed
2025-07-28 12:29:02.980993664,Restaurant,Appointment,7,18.4,3.45,530.94,164.39,0,0,2,0,Completed
2025-07-28 15:23:49.676558852,Logistics,Delivery,6,33.6,0.63,410.46,44.65,0,0,2,0,Completed
2025-07-28 18:18:36.372124040,Service Business,Customer enquiry,8,27.9,2.08,191.92,189.25,0,0,5,3,Completed
2025-07-28 21:13:23.067689232,Clinic,Payment,7,14.1,0.65,548.38,45.1,0,0,6,1,Completed
2025-07-29 00:08:09.763254420,Logistics,Appointment,5,15.6,2.5,270.37,233.66,0,0,4,2,Completed
2025-07-29 03:02:56.458819608,Restaurant,Supplier coordination,4,41.2,1.06,272.6,107.54,0,1,2,1,Completed
2025-07-29 05:57:43.154384796,Logistics,Supplier coordination,1,38.2,2.37,54.02,144.21,0,1,1,0,Completed
2025-07-29 08:52:29.849949984,Retail,Payment,5,20.0,1.37,462.98,67.34,0,0,3,0,Completed
2025-07-29 11:47:16.545515172,Clinic,Stock handling,6,29.3,0.97,466.39,98.82,0,3,5,3,Completed
2025-07-29 14:42:03.241080360,Restaurant,Delivery,5,34.9,1.01,230.12,67.53,0,0,4,1,Completed
2025-07-29 17:36:49.936645548,Service Business,Follow-up,12,29.2,0.12,1309.48,55.59,0,1,7,4,Completed
2025-07-29 20:31:36.632210736,Restaurant,Stock handling,4,24.8,1.34,339.67,61.23,0,0,4,1,Completed
2025-07-29 23:26:23.327775924,Service Business,Supplier coordination,10,38.4,2.03,671.73,115.28,0,1,9,2,Completed
2025-07-30 02:21:10.023341116,Restaurant,Delivery,4,46.0,2.92,245.5,221.14,0,1,3,3,Completed
2025-07-30 05:15:56.718906304,Logistics,Appointment,10,27.8,3.18,767.24,125.73,0,0,5,2,Completed
2025-07-30 08:10:43.414471492,Logistics,Customer enquiry,6,17.5,1.22,301.36,97.87,0,0,4,2,Completed
2025-07-30 11:05:30.110036680,Logistics,Complaint handling,9,30.6,3.21,963.6,201.54,0,2,7,3,Completed
2025-07-30 14:00:16.805601868,Retail,Payment,6,15.2,4.5,618.33,152.69,0,0,5,0,Completed
2025-07-30 16:55:03.501167056,Service Business,Booking,6,23.6,0.48,425.36,70.35,0,0,4,1,Completed
2025-07-30 19:49:50.196732244,Logistics,Delivery,7,34.1,0.93,486.17,41.34,0,1,6,3,Completed
2025-07-30 22:44:36.892297432,Retail,Order processing,4,32.0,5.02,234.32,173.86,0,1,4,2,Completed
2025-07-31 01:39:23.587862620,Service Business,Appointment,7,19.0,2.57,587.85,178.72,0,1,5,1,Completed
2025-07-31 04:34:10.283427808,Restaurant,Follow-up,9,36.9,1.17,757.41,73.92,0,1,5,3,Completed
2025-07-31 07:28:56.978993000,Retail,Complaint handling,12,33.7,1.36,1125.26,87.77,1,2,6,7,Delayed
2025-07-31 10:23:43.674558188,Clinic,Order processing,4,23.5,2.77,337.59,123.49,0,0,3,1,Completed
2025-07-31 13:18:30.370123376,Retail,Follow-up,7,26.4,0.75,409.04,49.85,0,3,5,3,Completed
2025-07-31 16:13:17.065688564,Retail,Booking,6,16.6,1.39,372.57,86.74,0,0,4,1,Completed
2025-07-31 19:08:03.761253752,Service Business,Supplier coordination,5,42.3,2.08,406.23,141.65,0,2,4,0,Completed
2025-07-31 22:02:50.456818940,Restaurant,Stock handling,11,26.6,1.79,690.54,107.2,1,1,8,6,Delayed
2025-08-01 00:57:37.152384128,Clinic,Payment,7,13.1,1.91,758.64,130.36,0,0,6,1,Completed
2025-08-01 03:52:23.847949316,Logistics,Customer enquiry,8,14.9,0.38,621.15,27.47,0,0,5,0,Completed
2025-08-01 06:47:10.543514504,Logistics,Follow-up,10,32.1,1.82,463.44,133.01,0,3,2,5,Completed
2025-08-01 09:41:57.239079692,Retail,Complaint handling,5,37.6,0.74,380.02,72.74,0,0,5,2,Completed
2025-08-01 12:36:43.934644884,Service Business,Delivery,9,37.6,0.69,663.37,39.01,0,2,6,1,Completed
2025-08-01 15:31:30.630210072,Service Business,Supplier coordination,4,36.7,3.2,431.31,172.25,1,1,3,0,Delayed
2025-08-01 18:26:17.325775260,Logistics,Delivery,7,34.9,2.17,552.95,178.95,0,0,5,3,Completed
2025-08-01 21:21:04.021340448,Clinic,Complaint handling,4,39.2,1.14,364.54,83.07,1,1,3,3,Delayed
2025-08-02 00:15:50.716905636,Restaurant,Delivery,10,34.3,1.7,747.47,81.37,0,1,6,2,Completed
2025-08-02 03:10:37.412470824,Clinic,Follow-up,4,29.8,1.99,402.24,116.7,0,1,4,1,Completed
2025-08-02 06:05:24.108036012,Restaurant,Appointment,5,24.0,1.97,535.46,105.97,0,0,3,1,Completed
2025-08-02 09:00:10.803601200,Logistics,Delivery,5,36.7,2.46,289.87,187.83,1,0,3,3,Delayed
2025-08-02 11:54:57.499166388,Restaurant,Stock handling,8,27.2,3.14,520.79,226.37,0,0,6,1,Completed
2025-08-02 14:49:44.194731576,Service Business,Booking,3,21.1,2.01,220.07,199.05,0,0,3,0,Completed
2025-08-02 17:44:30.890296768,Retail,Customer enquiry,8,18.1,2.48,786.26,185.91,0,0,6,1,Completed
2025-08-02 20:39:17.585861956,Retail,Follow-up,8,25.8,0.29,510.81,98.52,0,0,3,1,Completed
2025-08-02 23:34:04.281427144,Logistics,Order processing,2,20.3,2.41,58.21,132.27,0,0,1,0,Completed
2025-08-03 02:28:50.976992332,Service Business,Complaint handling,4,32.9,1.84,383.24,185.32,0,2,3,1,Completed
2025-08-03 05:23:37.672557520,Clinic,Supplier coordination,3,42.1,2.48,182.97,108.69,0,0,2,1,Completed
2025-08-03 08:18:24.368122708,Service Business,Follow-up,11,22.7,1.27,777.36,54.32,0,1,8,0,Completed
2025-08-03 11:13:11.063687896,Retail,Appointment,6,23.4,3.63,416.86,191.84,0,1,6,3,Completed
2025-08-03 14:07:57.759253084,Retail,Supplier coordination,6,41.5,0.49,193.41,24.22,0,1,4,0,Completed
2025-08-03 17:02:44.454818272,Service Business,Stock handling,7,26.1,2.1,364.67,111.4,1,2,5,3,Delayed
2025-08-03 19:57:31.150383460,Service Business,Complaint handling,6,31.7,2.1,581.11,148.98,0,3,4,1,Completed
2025-08-03 22:52:17.845948652,Retail,Supplier coordination,7,43.5,1.08,540.37,44.83,0,1,5,1,Completed
2025-08-04 01:47:04.541513840,Clinic,Delivery,8,37.5,1.09,792.32,67.71,1,1,4,3,Delayed
2025-08-04 04:41:51.237079028,Logistics,Follow-up,6,29.9,2.56,681.51,140.25,0,0,4,2,Completed
2025-08-04 07:36:37.932644216,Logistics,Booking,3,13.3,0.59,126.24,64.46,0,0,3,0,Completed
2025-08-04 10:31:24.628209404,Service Business,Complaint handling,5,36.4,1.25,353.56,77.57,0,1,3,1,Completed
